140, 89.175, 162.483, -10.88, 0
141, 95.689, 911.269, -1.6, -1.68
142, 87.068, 1907.738, 10.24, -5.6
143, 96.725, 1094.725, 0.64, -2.24
144, 97.597, 1548.207, 6.08, -3.92
145, 95.469, 212.217, -10.24, 0
146, 97.438, 495.632, -6.72, -0.56
147, 97.599, 1684.113, 7.68, -4.48
148, 97.877, 728.18, -3.84, -1.12
149, 99.444, 1413.078, 4.48, -3.36
150, 103.563, 1278.246, 2.88, -2.8
151, 100.546, 1820.862, 9.28, -5.04
152, 102.092, 262.086, -9.6, 0
153, 105.735, 545.072, -6.08, -0.56
154, 105.515, 960.638, -0.96, -1.68
155, 107.54, 777.532, -3.2, -1.12
156, 108.925, 1144.062, 1.28, -2.24
157, 109.828, 311.918, -8.96, 0
158, 111.811, 1462.37, 5.12, -3.36
159, 111.819, 1598.047, 6.72, -3.92
160, 113.51, 594.255, -5.44, -0.56
161, 112.907, 1734.066, 8.32, -4.48
162, 115.312, 1327.726, 3.52, -2.8
163, 116.127, 361.218, -8.32, 0
164, 117.849, 826.938, -2.56, -1.12
165, 117.462, 1010.02, -0.32, -1.68
166, 114.039, 27.046, -12.48, 0.56
167, 117.578, 1871.1, 9.92, -5.04
168, 121.113, 1193.239, 1.92, -2.24
169, 119.236, 77.106, -11.84, 0.56
170, 122.913, 643.875, -4.8, -0.56
171, 124.217, 410.983, -7.68, 0
172, 127.028, 1512.161, 5.76, -3.36
173, 126.081, 1647.836, 7.36, -3.92
174, 124.901, 127.106, -11.2, 0.56
175, 127.333, 876.077, -1.92, -1.12
176, 128.641, 1059.176, 0.32, -1.68
177, 128.635, 1377.158, 4.16, -2.8
178, 128.55, 1784.11, 8.96, -4.48
179, 131.391, 460.242, -7.04, 0
180, 131.154, 693.037, -4.16, -0.56
181, 133.375, 1242.552, 2.56, -2.24
182, 130.01, 177.05, -10.56, 0.56
183, 134.102, 1921.36, 10.56, -5.04
184, 138.217, 925.204, -1.28, -1.12
185, 136.868, 226.926, -9.92, 0.56
186, 139.987, 1108.313, 0.96, -1.68
187, 139.622, 509.925, -6.4, 0
188, 140.736, 1561.917, 6.4, -3.36
189, 140.067, 742.195, -3.52, -0.56
190, 141.232, 1426.431, 4.8, -2.8
191, 140.502, 1697.403, 8.0, -3.92
192, 142.898, 276.456, -9.28, 0.56
193, 146.117, 1292.056, 3.2, -2.24
194, 144.675, 1834.208, 9.6, -4.48
195, 146.507, 559.112, -5.76, 0
196, 148.782, 974.32, -0.64, -1.12
197, 149.68, 791.46, -2.88, -0.56
198, 152.299, 1157.855, 1.6, -1.68
199, 150.795, 326.104, -8.64, 0.56
200, 155.187, 608.28, -5.12, 0
201, 155.59, 1476.169, 5.44, -2.8
202, 155.047, 1611.38, 7.04, -3.36
203, 156.288, 1747.373, 8.64, -3.92
204, 158.523, 1341.278, 3.84, -2.24
205, 155.477, 41.895, -12.16, 1.12
206, 158.191, 375.684, -8.0, 0.56
207, 146.562, 1971.713, 10.88, -5.6
207, 146.562, 1971.713, 11.2, -6.16
208, 159.533, 840.746, -2.24, -0.56
209, 160.638, 1023.909, 0.0, -1.12
210, 160.987, 1884.374, 10.24, -4.48
211, 164.319, 1207.078, 2.24, -1.68
212, 160.226, 91.901, -11.52, 1.12
213, 164.961, 657.877, -4.48, 0
214, 165.476, 425.105, -7.36, 0.56
215, 166.744, 141.861, -10.88, 1.12
216, 170.24, 1525.835, 6.08, -2.8
217, 170.168, 890.007, -1.6, -0.56
218, 171.349, 1073.062, 0.64, -1.12
219, 170.531, 1661.237, 7.68, -3.36
