399, 338.7, 1796.2, 9.6, -1.12
352, 292.4, 1782.5, 9.28, -1.68
306, 248.9, 1769.1, 8.96, -2.24
258, 203.4, 1755.3, 8.64, -2.8
211, 159.4, 1742.1, 8.32, -3.36
168, 115.1, 1728.5, 8.0, -3.92
126, 72.4, 1715.1, 7.68, -4.48
114, 44.6, 1701.8, 7.36, -5.04
112, 7.5, 1676.0, 7.04, -5.6
507, 447.4, 1873.4, 10.88, 0
458, 401.4, 1860.0, 10.56, -0.56
413, 355.6, 1846.2, 10.24, -1.12
368, 308.5, 1832.5, 9.92, -1.68
321, 264.3, 1819.1, 9.6, -2.24
276, 219.6, 1805.3, 9.28, -2.8
229, 175.3, 1792.1, 8.96, -3.36
186, 130.8, 1778.5, 8.64, -3.92
143, 88.1, 1765.1, 8.32, -4.48
117, 51.9, 1751.7, 8.0, -5.04
115, 13.3, 1725.5, 7.68, -5.6
524, 464.0, 1923.6, 11.52, 0
479, 419.0, 1910.1, 11.2, -0.56
431, 372.4, 1896.3, 10.88, -1.12
384, 325.7, 1882.7, 10.56, -1.68
340, 281.6, 1869.2, 10.24, -2.24
291, 235.3, 1855.6, 9.92, -2.8
246, 191.5, 1842.1, 9.6, -3.36
202, 146.5, 1828.6, 9.28, -3.92
159, 103.9, 1815.2, 8.96, -4.48
120, 60.9, 1801.8, 8.64, -5.04
119, 39.0, 1788.6, 8.32, -5.6
118, 9.1, 1775.6, 8.0, -6.16
542, 483.0, 1974.0, 12.16, 0
496, 436.7, 1960.2, 11.84, -0.56
448, 389.4, 1946.4, 11.52, -1.12
402, 343.6, 1933.0, 11.2, -1.68
357, 297.8, 1919.2, 10.88, -2.24
311, 252.0, 1905.8, 10.56, -2.8
265, 208.2, 1892.2, 10.24, -3.36
218, 163.2, 1878.9, 9.92, -3.92
175, 119.1, 1865.4, 9.6, -4.48
131, 76.5, 1852.1, 9.28, -5.04
121, 42.1, 1838.7, 8.96, -5.6
559, 501.4, 2024.2, 12.8, 0
512, 453.5, 2010.5, 12.48, -0.56
467, 407.3, 1997.0, 12.16, -1.12
419, 361.2, 1983.2, 11.84, -1.68
374, 314.1, 1969.6, 11.52, -2.24
329, 270.0, 1956.1, 11.2, -2.8
281, 224.3, 1942.6, 10.88, -3.36
234, 180.6, 1929.2, 10.56, -3.92
191, 135.9, 1915.8, 10.24, -4.48
151, 90.0, 1902.2, 9.92, -5.04
480, 419.2, 2044.8, 12.8, -1.12
440, 377.8, 2033.7, 12.48, -1.68
394, 333.5, 2020.1, 12.16, -2.24
346, 286.7, 2006.6, 11.84, -2.8
302, 242.6, 1993.1, 11.52, -3.36
253, 197.2, 1979.6, 11.2, -3.92
217, 149.6, 1965.8, 10.88, -4.48
191, 135.9, 1915.8, 10.56, -5.04
151, 90.0, 1902.2, 10.24, -5.6
323, 262.9, 2043.5, 11.84, -3.92
287, 207.8, 2030.1, 11.52, -4.48
217, 149.6, 1965.8, 11.2, -5.04
191, 135.9, 1915.8, 10.88, -5.6
151, 90.0, 1902.2, 10.56, -6.16
305, 249.7, 1046.2, 0.32, 0.56
350, 293.6, 1060.1, 0.64, 1.12
392, 337.2, 1074.0, 0.96, 1.68
436, 380.7, 1087.5, 1.28, 2.24
484, 426.6, 1101.2, 1.6, 2.8
529, 471.4, 1115.1, 1.92, 3.36
574, 516.5, 1129.0, 2.24, 3.92
619, 562.0, 1142.6, 2.56, 4.48
664, 609.3, 1156.3, 2.88, 5.04
708, 656.3, 1170.2, 3.2, 5.6
753, 703.7, 1184.1, 3.52, 6.16
799, 751.4, 1198.0, 3.84, 6.72
844, 798.5, 1211.7, 4.16, 7.28
890, 847.2, 1225.4, 4.48, 7.84
936, 896.6, 1239.3, 4.8, 8.4
981, 946.2, 1253.2, 5.12, 8.96
1026, 996.2, 1267.2, 5.44, 9.52
1072, 1046.7, 1281.1, 5.76, 10.08
1115, 1097.6, 1295.1, 6.08, 10.64
1161, 1149.1, 1309.1, 6.4, 11.2
1207, 1201.9, 1323.1, 6.72, 11.76
1253, 1253.6, 1337.1, 7.04, 12.32
1300, 1307.8, 1351.1, 7.36, 12.88
1345, 1361.2, 1365.2, 7.68, 13.44
1390, 1416.0, 1379.2, 8.0, 14.0
1434, 1470.7, 1393.3, 8.32, 14.56
1481, 1526.1, 1407.4, 8.64, 15.12
1526, 1583.1, 1421.7, 8.96, 15.68
1571, 1640.4, 1436.1, 9.28, 16.24
1617, 1698.4, 1450.3, 9.6, 16.8
1661, 1757.4, 1464.6, 9.92, 17.36
1707, 1816.6, 1479.1, 10.24, 17.92
1753, 1877.0, 1493.4, 10.56, 18.48
1798, 1937.9, 1507.9, 10.88, 19.04
1845, 1990.3, 1522.5, 11.2, 19.6
1891, 2023.8, 1536.8, 11.52, 20.16
247, 194.9, 983.2, -0.64, 0
293, 238.0, 997.1, -0.32, 0.56
339, 281.6, 1011.0, 0.0, 1.12
383, 324.5, 1024.7, 0.32, 1.68
428, 369.3, 1038.3, 0.64, 2.24
472, 414.1, 1052.2, 0.96, 2.8
517, 459.2, 1066.1, 1.28, 3.36
561, 503.5, 1079.8, 1.6, 3.92
605, 549.6, 1093.6, 1.92, 4.48
651, 596.6, 1107.3, 2.24, 5.04
696, 643.6, 1121.2, 2.56, 5.6
741, 690.6, 1135.1, 2.88, 6.16
787, 737.7, 1148.9, 3.2, 6.72
831, 785.0, 1162.6, 3.52, 7.28
876, 833.9, 1176.3, 3.84, 7.84
921, 882.9, 1190.3, 4.16, 8.4
967, 931.8, 1204.2, 4.48, 8.96
1013, 981.3, 1218.1, 4.8, 9.52
1059, 1031.5, 1232.1, 5.12, 10.08
1104, 1082.3, 1246.0, 5.44, 10.64
1149, 1133.4, 1260.0, 5.76, 11.2
1194, 1185.5, 1273.9, 6.08, 11.76
1239, 1237.6, 1287.9, 6.4, 12.32
1283, 1290.5, 1301.9, 6.72, 12.88
1329, 1344.7, 1316.0, 7.04, 13.44
1375, 1398.7, 1330.0, 7.36, 14.0
1421, 1453.8, 1344.1, 7.68, 14.56
1467, 1509.5, 1358.2, 8.0, 15.12
1513, 1565.5, 1372.3, 8.32, 15.68
1558, 1623.4, 1386.6, 8.64, 16.24
1605, 1679.9, 1400.9, 8.96, 16.8
1649, 1738.3, 1415.2, 9.28, 17.36
1694, 1797.3, 1429.4, 9.6, 17.92
1740, 1857.2, 1443.7, 9.92, 18.48
1784, 1917.7, 1458.2, 10.24, 19.04
1828, 1977.2, 1472.6, 10.56, 19.6
1875, 2013.2, 1487.0, 10.88, 20.16
236, 184.2, 934.2, -1.28, 0
280, 226.8, 948.1, -0.96, 0.56
326, 269.5, 961.8, -0.64, 1.12
370, 313.3, 975.5, -0.32, 1.68
414, 357.7, 989.3, 1.11022302463e-16, 2.24
461, 402.6, 1003.2, 0.32, 2.8
505, 446.9, 1017.0, 0.64, 3.36
550, 491.3, 1030.8, 0.96, 3.92
597, 537.2, 1044.5, 1.28, 4.48
640, 583.9, 1058.3, 1.6, 5.04
684, 630.6, 1072.2, 1.92, 5.6
730, 677.3, 1086.0, 2.24, 6.16
773, 725.1, 1099.9, 2.56, 6.72
818, 771.9, 1113.6, 2.88, 7.28
863, 820.5, 1127.3, 3.2, 7.84
909, 868.7, 1141.2, 3.52, 8.4
954, 917.4, 1155.2, 3.84, 8.96
999, 966.8, 1169.1, 4.16, 9.52
1044, 1016.9, 1183.0, 4.48, 10.08
1090, 1067.7, 1196.9, 4.8, 10.64
1135, 1118.5, 1210.9, 5.12, 11.2
1181, 1170.6, 1224.8, 5.44, 11.76
1227, 1222.9, 1238.7, 5.76, 12.32
1272, 1276.1, 1252.6, 6.08, 12.88
1317, 1329.2, 1266.7, 6.4, 13.44
1363, 1382.8, 1280.8, 6.72, 14.0
1406, 1437.1, 1294.9, 7.04, 14.56
1452, 1492.5, 1309.0, 7.36, 15.12
1497, 1548.0, 1323.1, 7.68, 15.68
1544, 1605.2, 1337.2, 8.0, 16.24
1588, 1662.0, 1351.4, 8.32, 16.8
1636, 1720.0, 1365.6, 8.64, 17.36
1681, 1778.6, 1380.0, 8.96, 17.92
1726, 1838.3, 1394.3, 9.28, 18.48
1772, 1898.6, 1408.6, 9.6, 19.04
1817, 1960.4, 1423.1, 9.92, 19.6
1861, 2002.1, 1437.4, 10.24, 20.16
1904, 2033.6, 1451.6, 10.56, 20.72
1894, 2024.5, 1402.0, 10.88, 21.28
224, 173.0, 885.1, -1.92, 0
268, 215.7, 899.0, -1.6, 0.56
313, 258.5, 912.7, -1.28, 1.12
358, 302.1, 926.4, -0.96, 1.68
403, 346.3, 940.2, -0.64, 2.24
449, 391.3, 954.1, -0.32, 2.8
493, 435.4, 968.0, 3.33066907388e-16, 3.36
537, 479.5, 981.7, 0.32, 3.92
583, 525.3, 995.5, 0.64, 4.48
629, 571.9, 1009.2, 0.96, 5.04
673, 618.3, 1023.2, 1.28, 5.6
717, 664.6, 1037.0, 1.6, 6.16
762, 711.8, 1050.9, 1.92, 6.72
807, 759.2, 1064.6, 2.24, 7.28
851, 807.6, 1078.3, 2.56, 7.84
895, 856.1, 1092.2, 2.88, 8.4
941, 904.5, 1106.2, 3.2, 8.96
986, 953.5, 1120.1, 3.52, 9.52
1032, 1002.8, 1134.0, 3.84, 10.08
1077, 1053.4, 1147.9, 4.16, 10.64
1122, 1104.8, 1161.8, 4.48, 11.2
1167, 1155.7, 1175.5, 4.8, 11.76
1212, 1207.6, 1189.5, 5.12, 12.32
1258, 1259.9, 1203.5, 5.44, 12.88
1303, 1313.0, 1217.4, 5.76, 13.44
1350, 1366.4, 1231.5, 6.08, 14.0
1395, 1421.8, 1245.6, 6.4, 14.56
1440, 1476.6, 1259.6, 6.72, 15.12
1485, 1531.5, 1273.9, 7.04, 15.68
1530, 1587.8, 1288.0, 7.36, 16.24
1575, 1645.1, 1302.1, 7.68, 16.8
1620, 1702.3, 1316.3, 8.0, 17.36
1666, 1761.7, 1330.6, 8.32, 17.92
1711, 1819.5, 1344.7, 8.64, 18.48
1758, 1879.3, 1359.2, 8.96, 19.04
1803, 1941.6, 1373.6, 9.28, 19.6
1847, 1991.2, 1387.8, 9.6, 20.16
1894, 2024.5, 1402.0, 9.92, 20.72
215, 161.8, 835.9, -2.56, 0
261, 204.5, 849.8, -2.24, 0.56
303, 247.6, 863.6, -1.92, 1.12
349, 292.2, 877.3, -1.6, 1.68
391, 335.9, 891.2, -1.28, 2.24
435, 380.1, 905.1, -0.96, 2.8
482, 424.2, 919.0, -0.64, 3.36
